year,seq,school_code,school_name,major_group,selection_requirement,score,remark
2024,236,1109,首钢工学院,01,物理＋化学,461,85 109 75 192 
2024,237,1128,民政职业大学,01,不限,486,97 98 87 204 
2024,238,1128,民政职业大学,02,物理,490,89 95 117 189 
2024,239,1140,北京联合大学（京津冀职教改革项目）,01,不限,481,100 79 98 204 
2024,240,1140,北京联合大学（京津冀职教改革项目）,02,物理,478,95 115 64 204 
2024,241,1140,北京联合大学（京津冀职教改革项目）,03,物理＋化学,440,80 94 98 168 
2024,242,1141,北京信息科技大学（京津冀职教改革项目）,01,不限,486,85 109 91 201 
2024,243,1142,北京工商大学（京津冀职教改革项目）,01,不限,500,88 104 92 216 
2024,244,1142,北京工商大学（京津冀职教改革项目）,02,物理,490,101 90 95 204 
2024,245,1203,天津美术学院,01,不限,514,103 84 99 228 
2024,246,1210,南开大学,01,不限,664,118 137 136 273 
2024,247,1210,南开大学,02,不限,661,    
2024,248,1210,南开大学,03,物理＋化学,663,111 135 138 279 
2024,249,1211,天津大学,01,不限,652,112 135 135 270 
2024,250,1211,天津大学,02,物理＋化学,653,115 132 133 273 
2024,251,1211,天津大学,03,物理＋化学,653,    
2024,252,1212,天津医科大学,01,物理＋化学,611,117 108 134 252 
2024,253,1212,天津医科大学,02,物理＋化学＋生物,603,115 115 130 243 
2024,254,1215,中国民航大学,01,不限,559,103 104 136 216 
2024,255,1215,中国民航大学,02,物理,565,103 119 118 225 
2024,256,1215,中国民航大学,03,思想政治,580,108 107 113 252 
2024,257,1215,中国民航大学,04,物理＋化学,556,91 115 116 234 
2024,258,1216,天津科技大学,01,不限(中外合办),540,102 82 86 270 
2024,259,1216,天津科技大学,02,物理＋化学(中外合办),530,108 114 86 222 
2024,260,1216,天津科技大学,03,不限,526,108 94 105 219 
2024,261,1216,天津科技大学,04,物理,532,107 98 102 225 
2024,262,1216,天津科技大学,05,物理＋化学,533,100 107 116 210 
2024,263,1217,天津工业大学,01,物理＋化学,587,98 117 120 252 
2024,264,1218,天津理工大学,01,不限,524,103 75 127 219 
2024,265,1218,天津理工大学,02,物理,523,92 96 128 207 
2024,266,1218,天津理工大学,03,物理＋化学,510,101 106 96 207 
2024,267,1219,天津农学院,01,不限,492,97 76 103 216 
2024,268,1219,天津农学院,02,物理＋化学,487,89 107 99 192 
2024,269,1220,天津中医药大学,01,物理＋化学(中外合办),563,100 104 119 240 外语线:110
2024,270,1220,天津中医药大学,02,不限,558,99 98 112 249 
2024,271,1220,天津中医药大学,03,物理＋化学,588,111 100 131 246 
2024,272,1220,天津中医药大学,04,物理＋化学,554,102 114 107 231 
2024,273,1220,天津中医药大学,05,物理＋化学,580,96 128 113 243 
2024,274,1221,天津师范大学,01,不限,572,110 107 115 240 
2024,275,1221,天津师范大学,02,物理,556,95 111 116 234 
2024,276,1221,天津师范大学,03,思想政治,596,113 106 128 249 
2024,277,1221,天津师范大学,04,物理＋化学,530,72 128 114 216 
2024,278,1221,天津师范大学,05,思想政治＋历史,582,114 100 116 252 
2024,279,1222,天津职业技术师范大学,01,物理＋化学,473,84 107 87 195 
2024,280,1223,天津外国语大学,01,不限,525,107 89 101 228 
2024,281,1223,天津外国语大学,02,思想政治,557,107 91 119 240 
2024,282,1224,天津商业大学,01,不限(中外合办),523,92 91 118 222 
2024,283,1224,天津商业大学,02,不限,522,98 113 92 219 
2024,284,1225,天津财经大学,01,不限(中外合办),550,98 113 117 222 
2024,285,1225,天津财经大学,02,不限,560,103 118 114 225 
2024,286,1225,天津财经大学,03,物理,553,108 114 103 228 
2024,287,1226,天津城建大学,01,不限,511,97 114 96 204 
2024,288,1226,天津城建大学,02,物理＋化学,477,93 95 100 189 
2024,289,1230,天津商业大学宝德学院,01,不限,476,103 68 107 198 
2024,290,1231,天津医科大学临床医学院,01,不限,481,86 93 119 183 
2024,291,1231,天津医科大学临床医学院,02,化学,502,99 87 82 234 
2024,292,1231,天津医科大学临床医学院,03,物理＋化学,468,92 100 99 177 
2024,293,1231,天津医科大学临床医学院,04,物理＋化学＋生物,495,99 90 120 186 
2024,294,1234,天津理工大学中环信息学院,01,物理,474,102 89 85 198 
2024,295,1234,天津理工大学中环信息学院,02,物理＋化学,444,91 89 84 180 
2024,296,1235,北京科技大学天津学院,01,不限,480,83 86 95 216 
2024,297,1235,北京科技大学天津学院,02,物理,476,98 97 95 186 
2024,298,1235,北京科技大学天津学院,03,化学,497,94 92 95 216 
2024,299,1235,北京科技大学天津学院,04,物理＋化学,434,    
2024,300,1236,天津仁爱学院,01,不限,467,90 95 105 177 
2024,301,1236,天津仁爱学院,02,物理＋化学,434,    
2024,302,1237,天津财经大学珠江学院,01,不限,477,93 83 109 192 
2024,303,1238,天津外国语大学滨海外事学院,01,不限,479,95 76 101 207 
2024,304,1301,中国人民警察大学,01,不限,540,103 105 119 213 
2024,305,1301,中国人民警察大学,02,物理＋化学,502,85 113 97 207 
2024,306,1310,华北电力大学(保定),01,物理,607,112 117 132 246 
2024,307,1310,华北电力大学(保定),02,历史,603,112 119 120 252 
2024,308,1310,华北电力大学(保定),03,物理＋化学,614,115 128 128 243 
2024,309,1311,东北大学秦皇岛分校,01,物理＋化学(中外合办),618,106 117 134 261 
2024,310,1311,东北大学秦皇岛分校,02,不限,604,113 114 118 249 
2024,311,1311,东北大学秦皇岛分校,03,物理,620,118 123 133 246 
2024,312,1311,东北大学秦皇岛分校,04,物理＋化学,621,104 119 137 261 
2024,313,1312,河北工业大学,01,物理＋化学(中外合办),587,102 120 119 246 
2024,314,1312,河北工业大学,02,物理＋化学,584,109 111 121 243 
2024,315,1313,燕山大学,01,不限,540,92 89 122 237 
2024,316,1313,燕山大学,02,物理＋化学,573,102 112 119 240 
2024,317,1316,防灾科技学院,01,不限,495,100 85 109 201 
2024,318,1316,防灾科技学院,02,物理,485,105 90 92 198 
2024,319,1316,防灾科技学院,03,物理＋化学,478,90 86 101 201 
2024,320,1317,华北科技学院,01,不限,487,94 83 106 204 
2024,321,1317,华北科技学院,02,物理＋化学,467,91 85 102 189 
2024,322,1318,河北大学,01,不限,561,106 98 87 270 
2024,323,1318,河北大学,02,物理＋化学,515,101 102 99 213 
2024,324,1319,河北工程大学,01,不限,523,101 98 108 216 
2024,325,1319,河北工程大学,02,物理＋化学,489,88 102 101 198 
2024,326,1320,河北地质大学,01,不限,503,98 84 102 219 
2024,327,1321,河北建筑工程学院,01,不限,486,94 80 93 219 
2024,328,1321,河北建筑工程学院,02,物理,486,92 110 59 225 
2024,329,1321,河北建筑工程学院,03,物理＋化学,444,88 83 81 192 
2024,330,1322,华北理工大学,01,化学,524,92 102 99 231 
2024,331,1322,华北理工大学,02,物理＋化学,530,94 110 107 219 
2024,332,1322,华北理工大学,03,物理＋化学＋生物,590,115 119 119 237 
2024,333,1324,河北医科大学,01,生物,536,108 87 101 240 
2024,334,1324,河北医科大学,02,物理＋化学,536,87 110 114 225 
2024,335,1324,河北医科大学,03,物理＋化学＋生物,604,99 121 126 258 
2024,336,1326,河北师范大学,01,历史,565,111 114 115 225 
2024,337,1326,河北师范大学,02,物理＋化学,500,89 89 115 207 
2024,338,1327,衡水学院,01,不限,485,105 77 69 234 
2024,339,1328,石家庄铁道大学,01,不限,533,98 98 91 246 
2024,340,1328,石家庄铁道大学,02,物理,538,103 109 104 222 
2024,341,1328,石家庄铁道大学,03,物理＋化学,541,107 114 119 201 
2024,342,1330,北华航天工业学院,01,物理＋化学(中外合办),493,102 100 111 180 
2024,343,1330,北华航天工业学院,02,不限,500,87 84 110 219 
2024,344,1330,北华航天工业学院,03,物理＋化学,513,99 94 113 207 
2024,345,1331,河北经贸大学,01,不限,518,103 90 112 213 
2024,346,1332,承德医学院,01,生物,530,108 112 94 216 
2024,347,1332,承德医学院,02,物理＋化学,554,107 103 122 222 
2024,348,1333,廊坊师范学院,01,思想政治,514,92 92 84 246 
2024,349,1333,廊坊师范学院,02,历史,526,103 91 95 237 
2024,350,1333,廊坊师范学院,03,物理＋化学,444,92 97 75 180 
2024,351,1335,河北中医药大学,01,物理＋化学,533,104 105 111 213 
2024,352,1341,华北理工大学轻工学院,01,不限,467,103 81 94 189 
2024,353,1342,河北医科大学临床学院,01,生物,511,102 97 102 210 
2024,354,1342,河北医科大学临床学院,02,物理＋化学＋生物,497,75 94 133 195 
2024,355,1344,河北工程大学科信学院,01,不限,482,98 96 90 198 
2024,356,1344,河北工程大学科信学院,02,物理＋化学,434,    
2024,357,1345,石家庄铁道大学四方学院,01,不限,485,100 85 108 192 
2024,358,1345,石家庄铁道大学四方学院,02,物理,492,96 100 95 201 
2024,359,1345,石家庄铁道大学四方学院,03,物理＋化学,434,    
2024,360,1346,河北地质大学华信学院,01,不限,466,83 89 96 198 
2024,361,1348,保定理工学院,01,不限,471,100 81 98 192 
2024,362,1348,保定理工学院,02,物理＋化学,434,    
2024,363,1349,燕京理工学院,01,不限,485,101 107 79 198 
2024,364,1349,燕京理工学院,02,物理＋化学,476,100 111 91 174 
2024,365,1350,北京中医药大学东方学院,01,不限,479,104 82 71 222 
2024,366,1350,北京中医药大学东方学院,02,化学,504,91 94 85 234 
2024,367,1350,北京中医药大学东方学院,03,生物,504,104 79 102 219 
2024,368,1350,北京中医药大学东方学院,04,物理＋化学,450,101 73 105 171 
2024,369,1353,沧州交通学院,01,不限,468,83 79 99 207 
2024,370,1353,沧州交通学院,02,物理＋化学,434,    
2024,371,1359,河北石油职业技术大学,01,不限,485,90 105 98 192 
2024,372,1359,河北石油职业技术大学,02,物理,482,88 91 96 207 
2024,373,1361,河北北方学院,01,物理＋化学,519,98 104 104 213 
2024,374,1365,河北金融学院,01,不限,487,104 78 107 198 
2024,375,1365,河北金融学院,02,物理,480,96 89 94 201 
2024,376,1385,河北外国语学院,01,不限,462,83 85 93 201 
2024,377,1385,河北外国语学院,02,化学,464,92 96 78 198 
2024,378,1389,河北环境工程学院,01,物理＋化学,434,    
2024,379,1393,河北东方学院,01,不限,479,97 101 92 189 
2024,380,1393,河北东方学院,02,物理＋化学,434,    
2024,381,1401,山西大学,01,不限,574,95 122 126 231 
2024,382,1401,山西大学,02,物理＋化学,584,90 135 119 240 
2024,383,1402,太原科技大学,01,物理＋化学,494,105 91 103 195 
2024,384,1403,中北大学,01,不限,516,100 78 95 243 
2024,385,1403,中北大学,02,物理＋化学,537,92 108 103 234 
2024,386,1404,太原理工大学,01,物理＋化学,587,108 115 130 234 
2024,387,1405,山西医科大学,01,物理＋化学,509,101 105 108 195 
2024,388,1405,山西医科大学,02,物理＋化学＋生物,520,94 118 80 228 
2024,389,1406,山西师范大学,01,不限,514,100 85 98 231 
2024,390,1406,山西师范大学,02,物理＋化学,434,    
2024,391,1407,山西大同大学,01,不限,484,94 103 86 201 
2024,392,1407,山西大同大学,02,物理＋化学＋生物,508,101 103 112 192 
2024,393,1408,山西财经大学,01,不限,516,99 84 99 234 
2024,394,1408,山西财经大学,02,物理,520,94 92 100 234 
2024,395,1410,山西农业大学,01,不限,486,90 103 83 210 
2024,396,1410,山西农业大学,02,物理＋化学＋生物,434,    
2024,397,1411,吕梁学院,01,生物,481,94 87 78 222 
2024,398,1411,吕梁学院,02,历史,484,98 79 82 225 
2024,399,1411,吕梁学院,03,地理,478,94 80 97 207 
2024,400,1411,吕梁学院,04,物理＋化学,462,99 98 67 198 
2024,401,1412,山西中医药大学,01,物理＋化学,540,114 108 96 222 
2024,402,1412,山西中医药大学,02,物理＋生物,530,99 99 107 225 
2024,403,1421,山西工学院,01,不限,484,101 76 91 216 
2024,404,1421,山西工学院,02,物理＋化学,462,86 102 61 213 
2024,405,1422,山西晋中理工学院,01,不限,471,99 61 98 213 
2024,406,1422,山西晋中理工学院,02,物理＋化学,434,    
2024,407,1436,山西传媒学院,01,物理＋化学,434,86 87 84 177 
2024,408,1501,内蒙古大学,01,不限,577,110 100 130 237 
2024,409,1501,内蒙古大学,02,物理,566,92 120 129 225 
2024,410,1501,内蒙古大学,03,思想政治,596,99 116 138 243 
2024,411,1501,内蒙古大学,04,历史,583,112 119 127 225 
2024,412,1501,内蒙古大学,05,物理＋化学,582,110 122 125 225 
2024,413,1502,内蒙古科技大学,01,思想政治,520,110 96 98 216 
2024,414,1502,内蒙古科技大学,02,物理＋化学,458,72 96 95 195 
2024,415,1504,内蒙古农业大学,01,不限,486,88 65 99 234 
2024,416,1508,内蒙古艺术学院,01,不限,476,94 78 124 180 语文线:90；外语线:85
2024,417,2110,大连海事大学,01,不限(中外合办),617,115 114 130 258 
2024,418,2110,大连海事大学,02,物理＋化学(中外合办),573,105 115 119 234 
2024,419,2110,大连海事大学,03,不限,602,109 115 126 252 
2024,420,2110,大连海事大学,04,物理,586,95 117 131 243 
2024,421,2110,大连海事大学,05,物理＋化学,594,105 119 130 240 
2024,422,2111,大连理工大学,01,物理＋化学,653,119 128 145 261 
2024,423,2111,大连理工大学,02,物理＋化学(中外合办),627,108 130 131 258 
2024,424,2111,大连理工大学,03,物理＋化学(中外合办),630,123 125 127 255 
2024,425,2112,东北大学,01,不限,611,115 127 123 246 
2024,426,2112,东北大学,02,物理,618,110 125 131 252 
2024,427,2112,东北大学,03,物理＋化学,626,123 126 134 243 
2024,428,2113,辽宁工程技术大学,01,物理＋化学,487,99 111 88 189 
2024,429,2114,沈阳农业大学,01,物理＋化学(中外合办),481,90 95 104 192 
2024,430,2114,沈阳农业大学,02,物理＋化学,501,103 98 96 204 
2024,431,2115,中国医科大学,01,物理＋化学(中外合办),562,108 110 125 219 外语线:105
2024,432,2115,中国医科大学,02,物理＋化学,623,113 127 128 255 
2024,433,2115,中国医科大学,03,物理＋化学,612,95 119 134 264 
2024,434,2116,大连理工大学(盘锦校区),01,物理＋化学(中外合办),621,113 139 117 252 
2024,435,2116,大连理工大学(盘锦校区),02,物理,620,112 116 140 252 
2024,436,2120,大连民族大学,01,不限,488,101 79 80 228 
2024,437,2120,大连民族大学,02,物理,498,93 89 94 222 
2024,438,2120,大连民族大学,03,物理＋化学,477,94 99 107 177 
2024,439,2121,辽宁大学,01,不限(中外合办),588,99 109 134 246 外语线:105
2024,440,2121,辽宁大学,02,不限,597,106 108 113 270 
2024,441,2121,辽宁大学,03,思想政治,597,109 102 119 267 
2024,442,2121,辽宁大学,04,物理＋化学,593,105 116 135 237 
2024,443,2122,沈阳工业大学,01,物理＋化学,525,99 128 76 222 
2024,444,2123,沈阳航空航天大学,01,不限,517,106 97 104 210 
2024,445,2123,沈阳航空航天大学,02,物理＋化学,530,99 108 125 198 
2024,446,2124,沈阳理工大学,01,物理＋化学,511,93 105 85 228 
2024,447,2125,辽宁科技大学,01,物理＋化学,485,91 110 110 174 
2024,448,2126,辽宁石油化工大学,01,物理＋化学,464,86 114 87 177 
2024,449,2128,大连交通大学,01,物理＋化学,507,99 101 100 207 
2024,450,2130,沈阳建筑大学,01,物理,516,110 90 106 210 
2024,451,2130,沈阳建筑大学,02,物理＋化学,486,87 119 73 207 
2024,452,2131,大连海洋大学,01,物理＋化学,492,98 100 108 186 
2024,453,2131,大连海洋大学,02,物理＋化学,479,93 101 108 177 
2024,454,2131,大连海洋大学,03,物理＋化学,485,99 92 96 198 
2024,455,2132,锦州医科大学,01,物理＋生物(中外合办),493,90 114 79 210 
2024,456,2132,锦州医科大学,02,物理＋化学,546,97 100 118 231 
2024,457,2133,沈阳药科大学,01,物理＋化学,568,107 105 122 234 
2024,458,2135,辽宁师范大学,01,不限(中外合办),519,108 89 130 192 
2024,459,2135,辽宁师范大学,02,不限(中外合办),512,107 79 110 216 外语线:90
2024,460,2135,辽宁师范大学,03,物理＋化学,515,108 106 94 207 
2024,461,2136,沈阳师范大学,01,物理＋化学,489,97 103 88 201 
2024,462,2137,大连外国语大学,01,不限,524,105 79 115 225 
2024,463,2137,大连外国语大学,02,思想政治,541,102 98 119 222 
2024,464,2138,东北财经大学,01,不限,594,106 104 129 255 
2024,465,2138,东北财经大学,02,物理,585,104 120 124 237 
2024,466,2140,大连大学,01,不限,517,106 66 114 231 
2024,467,2142,沈阳工程学院,01,物理＋化学(中外合办),515,88 107 101 219 
2024,468,2142,沈阳工程学院,02,物理＋化学,494,91 104 110 189 
2024,469,2143,大连医科大学,01,物理＋化学,594,121 124 109 240 
2024,470,2143,大连医科大学,02,物理＋化学,615,106 128 135 246 
2024,471,2144,渤海大学,01,不限,490,93 95 104 198 
2024,472,2146,辽宁中医药大学,01,物理＋化学,585,104 116 119 246 
2024,473,2150,辽宁对外经贸学院,01,不限,450,77 106 96 171 
2024,474,2151,沈阳工学院,01,物理＋化学,434,    
2024,475,2155,锦州医科大学医疗学院,01,化学,486,102 94 104 186 
2024,476,2155,锦州医科大学医疗学院,02,物理＋化学,454,90 75 85 204 
2024,477,2156,大连财经学院,01,不限,481,93 90 97 201 
2024,478,2156,大连财经学院,02,物理,474,87 105 99 183 
2024,479,2159,大连东软信息学院,01,物理＋化学,434,    
2024,480,2160,大连理工大学城市学院,01,物理＋化学,434,    
2024,481,2164,辽宁何氏医学院,01,物理＋化学,435,91 84 98 162 
2024,482,2165,大连医科大学中山学院,01,物理＋化学,494,100 110 92 192 
2024,483,2210,吉林大学,01,不限,629,122 124 137 246 
2024,484,2210,吉林大学,02,不限,646,126 114 139 267 
2024,485,2210,吉林大学,03,物理,629,124 121 132 252 
2024,486,2210,吉林大学,04,历史,640,109 116 139 276 
2024,487,2210,吉林大学,05,物理＋化学,631,116 128 126 261 
2024,488,2210,吉林大学,06,物理＋化学,626,115 123 136 252 
2024,489,2210,吉林大学,07,物理＋化学,642,110 124 141 267 
2024,490,2211,东北师范大学,01,不限(中外合办),590,111 102 125 252 
2024,491,2211,东北师范大学,02,物理＋化学(中外合办),587,113 105 135 234 
2024,492,2211,东北师范大学,03,不限,599,111 101 120 267 
2024,493,2211,东北师范大学,04,化学,594,123 110 130 231 
2024,494,2212,延边大学,01,不限,554,96 110 114 234 
2024,495,2212,延边大学,02,物理＋化学,574,107 106 109 252 
2024,496,2215,长春理工大学,01,不限,521,109 83 110 219 
2024,497,2215,长春理工大学,02,物理,529,103 96 114 216 
2024,498,2215,长春理工大学,03,物理＋化学,555,107 122 110 216 
2024,499,2216,东北电力大学,01,物理＋化学(中外合办),579,100 115 130 234 
2024,500,2216,东北电力大学,02,物理＋化学,596,104 133 119 240 
2024,501,2216,东北电力大学,03,物理＋化学,564,77 125 113 249 
2024,502,2217,长春工业大学,01,不限,513,93 113 91 216 
2024,503,2217,长春工业大学,02,物理＋化学,505,92 96 89 228 
2024,504,2218,吉林建筑大学,01,物理＋化学,447,95 82 90 180 
2024,505,2220,北华大学,01,物理＋化学,493,92 86 99 216 
2024,506,2221,吉林师范大学,01,不限,543,99 105 117 222 
2024,507,2223,长春师范大学,01,历史(中外合办),482,108 66 104 204 
2024,508,2223,长春师范大学,02,物理＋化学(中外合办),459,99 94 95 171 
2024,509,2224,吉林财经大学,01,不限,524,106 76 117 225 
2024,510,2225,长春工程学院,01,物理＋化学,458,82 96 91 189 
2024,511,2227,长春大学,01,不限,499,86 112 94 207 
2024,512,2227,长春大学,02,物理＋化学,476,94 93 91 198 
2024,513,2228,吉林工商学院,01,不限,483,99 83 88 213 
2024,514,2228,吉林工商学院,02,物理＋化学,471,80 95 92 204 
2024,515,2236,长春电子科技学院,01,物理＋化学,434,    
2024,516,2237,长春财经学院,01,不限,468,94 79 100 195 
2024,517,2238,长春建筑学院,01,不限,452,86 80 79 207 
2024,518,2238,长春建筑学院,02,物理＋化学,434,    
2024,519,2239,长春科技学院,01,物理＋生物,457,81 90 79 207 
2024,520,2240,长春人文学院,01,不限,475,96 71 83 225 
2024,521,2241,吉林建筑科技学院,01,物理＋化学,434,    
2024,522,2243,长春中医药大学,01,物理＋化学,448,89 90 89 180 
2024,523,2310,东北林业大学,01,不限,576,105 94 131 246 
2024,524,2310,东北林业大学,02,物理＋化学,571,103 123 102 243 
2024,525,2311,哈尔滨工业大学,01,物理(中外合办),634,118 121 128 267 
2024,526,2311,哈尔滨工业大学,02,物理(中外合办),623,121 111 142 249 
2024,527,2311,哈尔滨工业大学,03,物理＋化学(中外合办),638,109 128 128 273 
2024,528,2311,哈尔滨工业大学,04,物理＋化学(中外合办),635,106 128 137 264 
2024,529,2311,哈尔滨工业大学,05,物理＋化学(中外合办),629,121 106 138 264 
2024,530,2311,哈尔滨工业大学,06,物理＋化学,666,119 140 134 273 
2024,531,2312,哈尔滨工程大学,01,物理＋化学(中外合办),590,93 124 130 243 
2024,532,2312,哈尔滨工程大学,02,物理＋化学(中外合办),608,111 109 127 261 
2024,533,2312,哈尔滨工程大学,03,物理＋化学,625,112 124 131 258 
2024,534,2312,哈尔滨工程大学,04,物理＋化学,637,112 143 127 255 
2024,535,2312,哈尔滨工程大学,05,物理＋化学,636,118 136 133 249 
2024,536,2313,东北石油大学,01,物理＋化学,489,93 84 102 210 
2024,537,2314,哈尔滨医科大学,01,物理＋化学＋生物,608,108 122 114 264 
2024,538,2315,东北农业大学,01,不限,585,95 110 119 261 
2024,539,2315,东北农业大学,02,物理＋化学,574,104 121 115 234 
2024,540,2315,东北农业大学,03,物理＋化学,565,93 116 125 231 外语线:100
2024,541,2320,黑龙江大学,01,不限,549,114 95 103 237 
2024,542,2320,黑龙江大学,02,物理＋化学,434,    
2024,543,2321,哈尔滨理工大学,01,物理＋化学,522,84 114 87 237 
2024,544,2322,黑龙江科技大学,01,不限,486,105 96 96 189 
2024,545,2322,黑龙江科技大学,02,物理＋化学,482,105 104 57 216 
2024,546,2323,佳木斯大学,01,物理＋化学＋生物,516,91 109 94 222 
2024,547,2325,哈尔滨师范大学,01,不限,554,108 104 120 222 
2024,548,2325,哈尔滨师范大学,02,物理＋化学,522,73 114 101 234 
2024,549,2326,齐齐哈尔大学,01,地理,523,105 103 99 216 
2024,550,2326,齐齐哈尔大学,02,物理＋化学,479,94 97 99 189 
2024,551,2327,大庆师范学院,01,不限,481,92 85 82 222 
2024,552,2328,哈尔滨商业大学,01,不限,512,110 96 96 210 
2024,553,2329,齐齐哈尔医学院,01,不限,485,91 78 94 222 
2024,554,2329,齐齐哈尔医学院,02,物理＋化学＋生物,506,98 97 107 204 
2024,555,2340,黑龙江外国语学院,01,不限,445,97 75 75 198 
2024,556,2343,哈尔滨华德学院,01,物理＋化学,434,    
2024,557,2350,哈尔滨金融学院,01,不限,485,104 69 93 219 
2024,558,3101,上海体育大学,01,不限,570,107 108 121 234 
2024,559,3101,上海体育大学,02,物理＋化学,547,97 107 109 234 
2024,560,3102,上海音乐学院,01,不限,578,98 101 142 237 
2024,561,3102,上海音乐学院,02,历史,574,107 90 119 258 
2024,562,3103,上海戏剧学院,01,不限,576,111 106 125 234 
2024,563,3110,复旦大学,01,不限,678,125 135 138 270 
2024,564,3110,复旦大学,02,不限,683,126 130 139 288 
2024,565,3110,复旦大学,03,物理＋化学,681,124 131 147 279 
2024,566,3110,复旦大学,04,物理＋化学,685,122 134 135 294 
2024,567,3111,同济大学,01,物理＋化学(中外合办),655,117 127 143 258 
2024,568,3111,同济大学,02,物理＋化学,662,114 136 142 270 
2024,569,3112,上海交通大学,01,物理＋化学(中外合办),676,118 142 140 276 
2024,570,3112,上海交通大学,02,不限,686,124 138 142 282 
2024,571,3112,上海交通大学,03,物理＋化学,687,    
2024,572,3112,上海交通大学,04,物理＋化学,684,    
2024,573,3113,华东理工大学,01,不限,618,114 115 128 261 
2024,574,3113,华东理工大学,02,物理＋化学,618,116 135 124 243 
2024,575,3114,东华大学,01,不限,610,115 109 134 252 
2024,576,3114,东华大学,02,物理＋化学,604,109 115 131 249 
2024,577,3115,华东师范大学,01,不限,653,119 125 142 267 
2024,578,3115,华东师范大学,02,思想政治,648,122 116 137 273 
2024,579,3115,华东师范大学,03,物理＋化学,649,116 140 129 264 
2024,580,3116,上海外国语大学,01,不限,618,114 126 135 243 
2024,581,3116,上海外国语大学,02,思想政治,627,114 110 139 264 
2024,582,3117,上海财经大学,01,不限,636,120 128 136 252 
2024,583,3117,上海财经大学,02,物理,639,120 127 122 270 
2024,584,3117,上海财经大学,03,物理＋化学,641,113 137 142 249 
2024,585,3118,上海交通大学医学院,01,物理＋化学,676,124 135 144 273 
2024,586,3118,上海交通大学医学院,02,物理＋化学,668,124 135 145 264 
2024,587,3119,上海中医药大学,01,物理＋化学,631,112 120 135 264 
2024,588,3120,上海大学,01,不限(中外合办),612,123 113 136 240 
2024,589,3120,上海大学,02,不限,623,117 116 132 258 
2024,590,3120,上海大学,03,物理＋化学,624,98 125 125 276 
2024,591,3121,复旦大学医学院,01,物理＋化学,679,123 132 139 285 
2024,592,3131,上海理工大学,01,不限(中外合办),578,104 114 120 240 
2024,593,3131,上海理工大学,02,物理＋化学(中外合办),580,107 123 110 240 
2024,594,3131,上海理工大学,03,不限,581,109 112 126 234 
2024,595,3131,上海理工大学,04,物理＋化学,581,102 110 117 252 
2024,596,3132,上海海事大学,01,不限,559,102 97 108 252 
2024,597,3133,上海电力大学,01,不限,559,100 116 106 237 
2024,598,3133,上海电力大学,02,物理＋化学,576,107 109 114 246 
2024,599,3134,上海海洋大学,01,物理＋化学,548,87 114 110 237 
2024,600,3136,华东政法大学,01,不限,626,121 117 127 261 
2024,601,3137,上海立信会计金融学院,01,不限,530,107 98 94 231 
2024,602,3137,上海立信会计金融学院,02,物理,522,97 110 102 213 
2024,603,3139,上海政法学院,01,不限,587,113 102 111 261 
2024,604,3140,上海商学院,01,不限,517,93 98 104 222 
2024,605,3140,上海商学院,02,物理＋化学,503,90 99 107 207 
2024,606,3143,上海对外经贸大学,01,不限,571,97 119 112 243 
2024,607,3152,上海师范大学天华学院,01,不限,444,94 63 95 192 
2024,608,3152,上海师范大学天华学院,02,物理＋化学,434,    
2024,609,3153,上海立达学院,01,不限,434,    
2024,610,3153,上海立达学院,02,物理,434,    
2024,611,3153,上海立达学院,03,物理＋化学,434,    
2024,612,3202,南京艺术学院,01,不限,541,99 94 114 234 
2024,613,3210,南京大学,01,物理＋化学(中外合办),652,118 132 129 273 
2024,614,3210,南京大学,02,不限,671,120 143 138 270 
2024,615,3210,南京大学,03,物理＋化学,673,125 135 137 276 
2024,616,3211,东南大学,01,物理＋化学,656,115 121 144 276 
2024,617,3212,中国矿业大学,01,物理＋化学(中外合办),581,101 112 128 240 
2024,618,3212,中国矿业大学,02,不限,588,110 103 132 243 
2024,619,3212,中国矿业大学,03,物理,584,101 117 126 240 
2024,620,3212,中国矿业大学,04,物理＋化学,583,114 127 108 234 
2024,621,3213,河海大学,01,物理＋化学(中外合办),574,107 107 123 237 
2024,622,3213,河海大学,02,不限,604,117 104 125 258 
2024,623,3213,河海大学,03,物理,601,114 111 130 246 
2024,624,3213,河海大学,04,物理＋化学,585,102 134 106 243 
2024,625,3214,江南大学,01,物理＋化学(中外合办),587,103 110 131 243 
2024,626,3214,江南大学,02,不限,600,111 98 121 270 
2024,627,3214,江南大学,03,物理＋化学,583,107 125 99 252 
2024,628,3215,南京农业大学,01,不限,594,    
2024,629,3215,南京农业大学,02,物理＋化学,575,103 113 128 231 
2024,630,3216,中国药科大学,01,物理＋化学(中外合办),602,107 129 132 234 
2024,631,3216,中国药科大学,02,物理＋化学,605,104 139 113 249 
2024,632,3217,南京航空航天大学,01,物理＋化学(中外合办),609,110 118 135 246 
2024,633,3217,南京航空航天大学,02,物理＋化学,626,107 115 134 270 
2024,634,3218,南京理工大学,01,物理＋化学(中外合办),606,114 120 120 252 
2024,635,3218,南京理工大学,02,历史,609,110 114 127 258 
2024,636,3218,南京理工大学,03,物理＋化学,627,100 129 137 261 
2024,637,3218,南京理工大学,04,思想政治＋历史,611,113 111 123 264 
2024,638,3219,苏州大学,01,不限,623,112 116 137 258 
2024,639,3219,苏州大学,02,物理＋化学,619,116 112 136 255 
